track_difference,ripple_difference_ALL,ripple_difference_PRE,ripple_difference_POST,animal_ids,session_ids
-0.645447426798459,0.012120857834816,0.0132827684283257,0.0109589481726289,1,3
-0.138130177018055,-0.0146819278597832,-0.028889387845993,-0.0004744638572447,1,3
-0.123176637894278,0.00158325699158013,-0.00285292533226311,0.00601943908259273,1,3
-0.263026678817041,NaN,NaN,NaN,1,3
-0.912872258692154,0.00235360069200397,0.0124419908970594,-0.00773479044437408,1,3
-0.372316354182486,0.0123090529814363,0.00930121727287769,0.01531689055264,1,3
-0.552985117615406,0.0120371067896485,0.00998610723763704,0.0140881109982729,1,3
-0.563084882638439,0.0234009865671396,0.0281375832855701,0.0186643935739994,1,3
-0.444618442563651,0.00423616822808981,-0.000111463945358992,0.0085838008671999,1,3
-0.309944433077269,-0.00462879007682204,-0.00821159966289997,-0.0010459820041433,1,3
-0.082457999287469,-0.00116109859663993,-0.00125367823056877,-0.00106851942837238,1,3
-0.683242014374114,0,0,0,1,3
-0.117083425992867,0.00490428227931261,0.0108757121488452,-0.0010671466588974,1,3
-0.627126630207433,0.0134702520444989,0.00534765049815178,0.0215928517282009,1,3
-1.04012885436695,-0.0076271491125226,-0.00221931445412338,-0.0130349863320589,1,3
-0.347320974757788,0.00286780134774745,0.00160435703583062,0.00413124542683363,1,3
0.0347206633112342,0.019078454002738,0.0089780455455184,0.029178861528635,1,3
0.333267179283756,0.0138064874336123,0.0152727980166674,0.0123401833698153,1,3
-1.19955768809392,0.00861657690256834,0.00156779901590198,0.0156653560698032,1,3
-0.399857463767367,0.0383184775710106,0.0502985008060932,0.0263384487479925,1,3
-0.330506925949927,-0.00156445836182684,0.00633635278791189,-0.00946526974439621,1,3
-0.368106248543463,0.0392661616206169,0.0276220627129078,0.0509102530777454,1,3
-0.603189502007711,0.00627468898892403,0.00144435779657215,0.0111050214618444,1,3
-0.269340849560712,-0.000532635778654367,-0.00106527155730873,0,1,3
-0.453499251961989,0.0101865846663713,0.00106781907379627,0.0193053521215916,1,3
-0.721733595515333,-0.00838708970695734,-0.0129165826365352,-0.00385759701021016,1,3
-1.07588943995299,0.0143301170319319,0.0191975124180317,0.00946272350847721,1,3
-0.231935527117274,0.0134051647037268,0.0161294862627983,0.0106808450073004,1,3
-0.877968872796119,0.0111710848286748,0.00731253856793046,0.0150296296924353,1,3
-0.601988277841289,0.00944306701421738,0.00802955962717533,0.0108565725386143,1,3
-0.168739081155028,0.00301675638183951,3.45349326380529e-05,0.00599897792562842,1,3
-1.03371069423253,0,0.000513155770022422,-0.000513155770022422,1,3
-0.502012929827177,0.022830206900835,0.021210391074419,0.0244500283151865,1,3
0.0690712317405336,0.00342195108532906,0.000904766842722893,0.00593913579359651,1,3
-0.144426121722082,0.00486132362857461,-0.00603256653994322,0.0157552156597376,1,3
-0.519634373799994,0,0,0,1,3
-0.411651628471614,0.0133924409747124,0.00938042532652617,0.0174044501036406,1,3
-0.386017162389593,0.00916043762117624,0.0033866495359689,0.0149342222139239,1,3
-0.25845050435228,0.00819383654743433,-0.000549603428225964,0.0169372744858265,1,3
-0.583118512362996,0.0213133189827204,0.0311715453863144,0.0114550953730941,1,3
0.028005726884065,0.0196713618934155,0.0111461943015456,0.0281965285539627,1,3
-0.427602700354705,0.00464785378426313,0.00613547582179308,0.00316022941842675,1,3
-0.323807915439284,0.0163224432617426,0.0129258427768946,0.0197190437465906,1,3
-0.250716971091475,0,0,0,2,4
-0.087764006241207,-0.402768194675446,-0.333474099636078,-0.472062259912491,2,4
0.679747352800673,-0.0345539040863514,-0.0370209813117981,-0.032086830586195,2,4
-0.00860437826543207,0.0510207936167717,0.0739787966012955,0.0280628111213446,2,4
-0.82974640385059,0.0080272201448679,-0.0106903444975615,0.0267447829246521,2,4
-0.784502984694432,0.0730933025479317,0.0738438963890076,0.0723426789045334,2,4
-0.486074873600477,-0.0295752547681332,-0.0594984665513039,0.000347962748492137,2,4
0.106866334487844,0.0163597911596298,0.0163597911596298,0.0163597911596298,2,4
-0.269293092083274,-5.58793566973748e-10,-0.00134983588941395,0.00134983542375267,2,4
-0.339650124472649,-0.0518041923642159,-0.0590696409344673,-0.0445387475192547,2,4
-0.500597846861764,0.00821295194327831,0.00969001837074757,0.00673588970676064,2,4
-0.594343851849616,0,0,0,2,4
-0.53956251750481,-0.00191443820949644,0.012914071790874,-0.0167429465800524,2,4
0.469937952940709,-0.0469950661063194,-0.0283593386411667,-0.0656307935714722,2,4
1.15491680580582,NaN,NaN,NaN,2,4
-1.28070449362061,0.00105988862924278,0.00795092899352312,-0.005831154063344,2,4
0.474797266532575,-0.0976120084524155,-0.072584256529808,-0.122639790177345,2,4
-0.166061067112184,-0.189615219831467,-0.14997872710228,-0.229251712560654,2,4
0.0297789952680939,0.0643315762281418,0.0713471099734306,0.0573160164058208,2,4
0.122427518938575,0.0483760870993137,0.0460772588849068,0.0506749041378498,2,4
1.11938648644806,-0.0729573741555214,-0.035526592284441,-0.110388159751892,2,4
-0.202306769591043,0.0421647168695927,0.0518389232456684,0.0324904918670654,2,4
0.0525775357641927,0.00998892821371555,0.0275747030973434,-0.0075968443416059,2,4
0.682261229131796,-0.00681973528116941,-0.0456317290663719,0.0319922640919685,2,4
0.46481264591485,-0.0390439666807652,-0.0239639580249786,-0.0541239753365517,2,4
-0.435056233738293,0.0179960764944553,0.0455911941826344,-0.00959904305636883,2,4
0.576647800896552,0.0507916435599327,0.0333432629704475,0.0682400241494179,2,4
0.77744965556983,-0.0675139799714088,-0.015631066635251,-0.119396880269051,2,4
